X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,email,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,dis_status,POINT_X,POINT_Y
-118.274541455936344,33.999943326997609,151866655,211,,Social Services,Food Assistance,,NULL,Holy Cross Community Center,104 W 47Th Pl,,Los Angeles,CA,,Service/Intake (323) 232-3333,,,,,57421,The agency provides emergency food and clothing for low-income families and senior citizens who live in the area of Los Angeles that is bounded by Martin Luther King Blvd.,90037,http://egis3.lacounty.gov/lms/?p=57421,publish,33.99994336,-118.2745414,2013-06-01T11:50:56.000Z,,6478456.52393755,1822473.3828889
-118.315354055970175,33.791647967326078,151866658,211,,Social Services,Food Assistance,,NULL,St. Margaret Mary's Christian Services,25511 Eshelman Ave.,,Lomita,CA,,"Service/Intake and Administration (310) 326-3364 Ext.15, Job Line Service/Intake (310) 326-3364 Ext.30",,,,,57423,"The agency provides emergency food and employment services to people who live in Harbor City, Lomita, Torrance and Wilmington, including people who are homeless and undocumented.",90717,http://egis3.lacounty.gov/lms/?p=57423,publish,33.791648,-118.315354,2013-06-01T11:50:56.000Z,,6465848.40085989,1746706.42943622
-118.141331056619975,34.168672966809382,151866660,211,,Social Services,Food Assistance,,www.ecpac.net,Ecumenical Council Of Pasadena Area Congregations,444 E. Washington Blvd.,,Pasadena,CA,"Monday through Friday, 9:00am to 5:00pm. ","Service/Intake (626) 797-5335, Homeless Prevention Intake Service/Intake and Administration (626) 797-2402, Food Pantry ONLY Service/Intake (626) 797-6072",,www.ecpac.net,,,57424,The agency provides emergency food and homeless assistance for low-income families.,91104,http://egis3.lacounty.gov/lms/?p=57424,publish,34.168673,-118.141331,2013-06-01T11:50:56.000Z,,6518919.03946905,1883793.73334506
-117.912751056782071,34.134531706812865,151866662,211,,Social Services,Food Assistance,,NULL,St. Frances Of Rome Food Bank,501 W Foothill Blvd,,Azusa,CA,"Monday through Thursday, 10:00am to 8:00pm. ",Parish Office Service/Intake and Administration (626) 969-1829,,,,,57426,"The agency provides emergency food and holiday assistance for people in Azusa, including people who are undocumented and who receive government assistance.",91702,http://egis3.lacounty.gov/lms/?p=57426,publish,34.13453174,-117.912751,2013-06-01T11:50:56.000Z,,6588073.11211863,1871350.51282473
-118.091140057126353,34.074902966547747,151866665,211,,Social Services,Food Assistance,,NULL,St. Anthony's Christian Service,1901 S. San Gabriel Blvd.,,San Gabriel,CA,"Monday through Friday, 9:00am to 12:00pm and 1:00pm to 7:30pm; Saturday, 9:00am to 12:00pm; Sunday, 9:00am to 12:00pm and 1:00pm to 2:30pm. ",Service/Intake and Administration (626) 288-8912,,,,,57430,The agency provides emergency food and holiday assistance to people who live within the parish boundaries which are Valley Blvd.,91776,http://egis3.lacounty.gov/lms/?p=57430,publish,34.074903,-118.09114,2013-06-01T11:50:56.000Z,,6534070.3959773,1849651.55031723
-118.569239056020734,34.22469796679016,151866667,211,,Social Services,Food Assistance,,www.our-redeemer.org,Redeemer Lutheran Outreach,20025 Chase St.,,Winnetka,CA,,"Administrative (818) 341-3460,  Service/Intake (818) 341-1629,  FAX (818) 341-1634",,www.our-redeemer.org,,,57431,"The agency provides emergency food and homeless support services for low-income people who live in Canoga Park, Chatsworth, Granada Hills, Northridge, Reseda, Tarzana and Winnetka.",91306,http://egis3.lacounty.gov/lms/?p=57431,publish,34.224698,-118.569239,2013-06-01T11:50:56.000Z,,6389597.25250947,1904639.41901581
-118.386806056302305,34.14997496684137,151866669,211,,Social Services,Food Assistance,,www.nhifp.org,North Hollywood Interfaith Food Pantry,4387 Troost Ave.,,North Hollywood,CA,"Monday and Friday, 8:00am to 1:00pm. ","Emergency Food Service/Intake and Administration (818) 760-3575, HELP LINE Service/Intake (818) 980-1657",,www.nhifp.org,,,57432,"The agency provides emergency food and information and referral for people who live primarily in North Hollywood, Studio City, Sun Valley and surrounding areas.",91604,http://egis3.lacounty.gov/lms/?p=57432,publish,34.149975,-118.386806,2013-06-01T11:50:56.000Z,,6444639.24577172,1877184.30988415
-118.179085056560467,33.775808967748212,151866670,211,,Social Services,Food Assistance,,NULL,St. Francis Center - Long Beach,1041 E. 7th St.,,Long Beach,CA,,Service/Intake and Administration (562) 599-6474,,,,,57434,The agency provides emergency food and personal goods for families with children who live in the Long Beach area.,90813,http://egis3.lacounty.gov/lms/?p=57434,publish,33.775809,-118.179085,2013-06-01T11:50:56.000Z,,6507244.10645413,1740840.34602407
-118.417342055799637,34.277156966166466,151866672,211,,Social Services,Food Assistance,,NULL,Eliza Shanks Home Inc,13055 Weidner St.,,Pacoima,CA,"Monday through Friday, 9:00am to 3:00pm. ",Service/Intake and Administration (818) 335-1233,,,,,57435,The agency provides emergency food and personal goods for people in Los Angeles County.,91331,http://egis3.lacounty.gov/lms/?p=57435,publish,34.277157,-118.417342,2013-06-01T11:50:56.000Z,,6435592.56504622,1923504.70280747
-118.332615056153529,34.100247966771974,151866675,211,,Social Services,Food Assistance,,www.foodonfoot.org,Food On Foot,1625 N. Schrader Blvd.,,Hollywood,CA,,"Service/Intake and Administration (310) 442-0088,  FAX (310) 860-0042",,www.foodonfoot.org,,,57439,The agency provides emergency food and volunteer opportunities to people in Los Angeles County.,90028,http://egis3.lacounty.gov/lms/?p=57439,publish,34.100248,-118.332615,2013-06-01T11:50:56.000Z,,6460975.19669555,1859029.16115515
-118.309050056018705,34.022486966932483,151866677,211,,Social Services,Food Assistance,,NULL,Mission Church Of The Hour Fellowship,3611 S. Western Ave.,,Los Angeles,CA,"Intake and distribution hours are Friday at 8:00am; first-come, first-served. ","Pastor Terry - Cell phone # Emergency (323) 371-0624,  Service/Intake and Administration (323) 735-3958",,,,,57441,"The agency provides emergency food for anyone, including people who are homeless or who are undocumented.",90018,http://egis3.lacounty.gov/lms/?p=57441,publish,34.022487,-118.30905,2013-06-01T11:50:56.000Z,,6468022.18358581,1830707.79456964
-118.30427905578857,33.938488967402058,151866678,211,,Social Services,Food Assistance,,www.1stnewchristian.org,First New Christian Missionary Baptist Church - Food Bank Program,1555 W. 108th St.,,Los Angeles,CA,,"Service/Intake (323) 756-2541,  FAX (323) 756-3452",,www.1stnewchristian.org,,,57442,The agency provides emergency food for families in the Athens and Westmont communities.,90047,http://egis3.lacounty.gov/lms/?p=57442,publish,33.938489,-118.304279,2013-06-01T11:50:56.000Z,,6469375.35082696,1800134.88655548
-118.350642056030878,34.097883966787549,151866679,211,,Social Services,Food Assistance,,www.wehopres.org,West Hollywood United Church Of Christ,7350 Sunset Blvd.,,Los Angeles,CA,"Monday through Thursday, 10:00am to 12:00pm. ",Service/Intake and Administration (323) 874-6646,,www.wehopres.org,,,57443,The agency provides emergency food for homeless people in the Hollywood area.,90046,http://egis3.lacounty.gov/lms/?p=57443,publish,34.097884,-118.350642,2013-06-01T11:50:56.000Z,,6455514.76306264,1858187.41054206
-118.242080056745124,34.040499967037796,151866681,211,,Social Services,Food Assistance,,www.lacatholicworker.org,Hospitality Free Kitchen,821 E. 6th St.,,Los Angeles,CA,,Service/Intake and Administration (213) 614-9615,,www.lacatholicworker.org,,,57444,"The agency provides emergency food for individuals, families and couples in Los Angeles County.",90021,http://egis3.lacounty.gov/lms/?p=57444,publish,34.0405,-118.24208,2013-06-01T11:50:56.000Z,,6488331.13509381,1837207.43117665
-118.309293055404879,33.787857967563703,151866682,211,,Social Services,Food Assistance,,NULL,Wayside United Methodist Church,25904 Cayuga Ave.,,Lomita,CA,,Service/Intake and Administration (310) 326-4541,,,,,57445,"The agency provides emergency food for low-income families and individuals who live in Harbor City, Lomita, San Pedro, Torrance and Wilmington.",90717,http://egis3.lacounty.gov/lms/?p=57445,publish,33.787858,-118.309293,2013-06-01T11:50:56.000Z,,6467685.81713255,1745321.42728497
-118.525251056485388,34.376493966115277,151866683,211,,Social Services,Food Assistance,,NULL,Santa Clarita Valley Food Pantry,24133 Railroad Ave.,,Newhall,CA,,"Service/Intake and Administration (661) 255-9078,  FAX (661) 255-2331",,NULL,,,57446,"The agency provides emergency food for low-income families in the Santa Clarita Valley, including people who are homeless or homebound.",91321,http://egis3.lacounty.gov/lms/?p=57446,publish,34.376494,-118.525251,2013-06-01T11:50:56.000Z,,6403182.74994472,1959807.66235365
-118.252356056657234,34.025510966669493,151866684,211,,Social Services,Food Assistance,,NULL,Christian Food Center,1101 E. Washington Blvd.,,Los Angeles,CA,"Monday and Saturday, 8:00 am to 12:00 noon;Tuesday through Friday, 8:00 am to 2:00 ","Service/Intake and Administration (800) 798-7099,  Service/Intake (213) 741-0213",,,,,57447,The agency provides emergency food for low-income people in Los Angeles County.,90021,http://egis3.lacounty.gov/lms/?p=57447,publish,34.025511,-118.252356,2013-06-01T11:50:56.000Z,,6485204.28800106,1831760.31083731
-118.021636057014661,33.924795967337495,151866685,211,,Social Services,Food Assistance,,www.interfaithfoodcenter.org,Interfaith Food Center,14545 Leffingwell Rd.,,Whittier,CA,,"Service/Intake (562) 903-1478,  FAX (562) 903-1480",,,,,57448,"The agency provides emergency food for low-income people in Whittier and La Mirada, including people who are homeless.",90604,http://egis3.lacounty.gov/lms/?p=57448,publish,33.924796,-118.021636,2013-06-01T11:50:56.000Z,,6555106.54058471,1795012.7134009
-118.077921056638914,33.998289967308459,151866687,211,,Social Services,Food Assistance,,NULL,Catholic Charities Pico Rivera Family Resource Center,5014 Passons Blvd.,,Pico Rivera,CA,,Service/Intake (562) 949-0937,,,,,57450,The agency provides emergency food for low-income people who live in Pico Rivera.,90660,http://egis3.lacounty.gov/lms/?p=57450,publish,33.99829,-118.077921,2013-06-01T11:50:56.000Z,,6538051.89391981,1821767.20812014
-118.364234055880345,33.874616966921799,151866688,211,,Social Services,Food Assistance,,www.amigosonline.org,Amigos Sin Barreras - Friends Without Barriers - Circle Of Life Aids Food Pantry,2600 Nelson St.,,Redondo Beach,CA,"SITE HOURS: First and third Wednesday of the month, 11:00am to 1:00pm; first and third Saturday of the month, 11:00am to 2:00pm. ","Service/Intake and Administration (310) 316-7074,  FAX (310) 540-1344",,,,,57451,The agency provides emergency food for low-income people with HIV or AIDS living in the South Bay area (SPA 8).,90277,http://egis3.lacounty.gov/lms/?p=57451,publish,33.874617,-118.364234,2013-06-01T11:50:56.000Z,,6451105.43395481,1776951.01100731
-117.978920056885556,34.010110967511437,151866689,211,,Social Services,Food Assistance,,NULL,St. Martin De Porres Outreach Center,1345 Turnbull Canyon Rd.,,Hacienda Heights,CA,,"St. Martin Outreach Center Service/Intake (626) 333-7204,  Service/Intake (626) 330-2269 Ext.228",,,,,57453,"The agency provides emergency food for low-income residents of zip codes 91744, 91745, 91746, 91748 and 91790.",91745,http://egis3.lacounty.gov/lms/?p=57453,publish,34.010111,-117.97892,2013-06-01T11:50:56.000Z,,6568058.93298697,1826060.62833907
-118.303707056318302,34.185063966982902,151866690,211,,Social Services,Food Assistance,,NULL,St. Jude's Episcopal Church,111 S. Sixth St.,,Burbank,CA,"Monday, Tuesday, Wednesday and Friday, 9:00am to 3:00pm; and Thursday, 9:00am to 12:00pm.  ","FAX (818) 842-8344,  Service/Intake and Administration (818) 842-7461",,,,,57458,"The agency provides emergency food for people in the East San Fernando Valley, including people who are undocumented.",91501,http://egis3.lacounty.gov/lms/?p=57458,publish,34.185064,-118.303707,2013-06-01T11:50:56.000Z,,6469819.97165689,1889867.41870423
-118.297767056261279,34.098273967005461,151866691,211,,Social Services,Food Assistance,,NULL,Bethany Emergency Center,4975 Sunset Blvd.,,Hollywood,CA,,Lillian Simons/Jo-EL Kaufman Service/Intake and Administration (213) 304-2503,,,,,57459,"The agency provides emergency food for people in the Hollywood and Los Angeles areas, including people who are homeless.",90027,http://egis3.lacounty.gov/lms/?p=57459,publish,34.098274,-118.297767,2013-06-01T11:50:56.000Z,,6471522.84259497,1858277.70826173
-118.391701056702232,34.282476966046111,151866692,211,,Social Services,Food Assistance,,www.peacelutheran-ca.org/,Peace Lutheran Church,11690 Fenton Ave.,,Lake View Terrace,CA,,Service/Intake and Administration (818) 899-3950,,,,,57460,The agency provides emergency food for people in the Lake View Terrace area.,91342,http://egis3.lacounty.gov/lms/?p=57460,publish,34.282477,-118.391701,2013-06-01T11:50:56.000Z,,6443346.13746555,1925409.56054631
-118.246051056482386,33.944617967252931,151866693,211,,Social Services,Food Assistance,,NULL,St. Lawrence Of Brindisi,10122 Compton Ave.,,Los Angeles,CA,,Service/Intake and Administration (323) 567-1439,,,,,57461,"The agency provides emergency food for people in the Los Angeles zip code areas 90002 and 90059, including people who are undocumented or who receive government assistance.",90002,http://egis3.lacounty.gov/lms/?p=57461,publish,33.944618,-118.246051,2013-06-01T11:50:56.000Z,,6487042.69344497,1802317.00948781
-118.476537056051328,34.155632966525573,151866694,211,,Social Services,Food Assistance,,www.vbs.org,Valley Beth Shalom,15739 Ventura Blvd.,,Encino,CA,,"FAX (818) 995-0526, Social Action Office Service/Intake (818) 530-4035,  Service/Intake and Administration (818) 788-6000",,www.vbs.org,,,57462,"The agency provides emergency food for people in the San Fernando Valley, including people who are undocumented, homeless or receive government assistance.",91436,http://egis3.lacounty.gov/lms/?p=57462,publish,34.155633,-118.476537,2013-06-01T11:50:56.000Z,,6417500.3988028,1879359.92561164
-118.317433055905795,33.79239596692927,151866695,211,,Social Services,Food Assistance,,NULL,His Helping Hands,25501 Oak St.,,Lomita,CA,,Service/Intake (310) 326-2757,,,,,57464,"The agency provides emergency food for people who live in Harbor City, Lomita, Torrance, Wilmington and surrounding communities.",90717,http://egis3.lacounty.gov/lms/?p=57464,publish,33.792396,-118.317433,2013-06-01T11:50:56.000Z,,6465217.54779088,1746980.63426839
